scenario_id,predicted_capacity_kwh,installed_n_modules,installed_capacity_kwh,reference_n_modules,reference_capacity_kwh,excess_capacity_kwh,undersized,oversized,lpsp_target,verified_lpsp,reliability_pass,reference_lpsp,verified_renewable_share,reference_renewable_share,renewable_share_difference,verified_system_lcoe_eur_per_kwh,reference_system_lcoe_eur_per_kwh,extra_system_lcoe_eur_per_kwh,verified_cost_eur,reference_cost_eur,cost_difference_eur,verified_curtailed_kwh,reference_curtailed_kwh,curtailed_difference_kwh,verified_lpsp_battery_alone,reference_lpsp_battery_alone,lean_on_diesel_difference
4397,3055.0964,13,3250.0,12,3000.0,250.0,False,True,0.0031905867736260474,0.0,True,0.0,0.9773196592488448,0.9690731053679817,0.008246553880863039,0.2996557687654555,0.29853271344832244,0.0011230553171330815,490974.14125914674,489134.05948068603,1840.0817784607061,3161712.388260873,3175889.780351966,-14177.39209109312,0.02268034075115522,0.030926894632018292,-0.00824655388086307
4414,4967.716,20,5000.0,20,5000.0,0.0,False,False,0.005734512198444008,0.0,True,0.0,0.9513676617803544,0.9513676617803544,0.0,0.24478550704069904,0.24478550704069904,0.0,668250.5694406548,668250.5694406548,0.0,2494101.2347691837,2494101.2347691837,0.0,0.04863233821964567,0.04863233821964567,0.0
4415,7530.9414,31,7750.0,30,7500.0,250.0,False,True,0.0012216453156383977,0.0,True,0.0,0.9095317401603605,0.9053528174401295,0.004178922720231015,0.24838956996417508,0.2483000316670228,8.953829715227513e-05,984334.8263911027,983979.9980293665,354.8283617362613,1848505.2089770967,1866555.006706988,-18049.79772989126,0.09046825983963949,0.09464718255987045,-0.00417892272023096
4434,3462.9124,14,3500.0,14,3500.0,0.0,False,False,0.003814215511005581,0.0,True,0.0,0.944309496291938,0.944309496291938,0.0,0.27475308477906746,0.27475308477906746,0.0,520358.33322101156,520358.33322101156,0.0,1921115.6523320228,1921115.6523320228,0.0,0.0556905037080619,0.0556905037080619,0.0
4435,3243.082,13,3250.0,13,3250.0,0.0,False,False,0.0039375046633145505,0.0,True,0.0,0.9610250667288253,0.9610250667288253,0.0,0.2789199977465336,0.2789199977465336,0.0,469728.5846455444,469728.5846455444,0.0,2184880.241181683,2184880.241181683,0.0,0.03897493327117476,0.03897493327117476,0.0
4439,3007.7476,13,3250.0,12,3000.0,250.0,False,True,0.007490518731737228,0.0,True,0.0,0.9795129322349813,0.9709284310686684,0.008584501166312819,0.3329882760467685,0.332058166358215,0.0009301096885535043,507058.4744453337,505642.14830513496,1416.3261401987402,3649547.7493114015,3663875.6937404624,-14327.94442906091,0.020487067765018744,0.029071568931331532,-0.008584501166312788
4440,3161.4631,13,3250.0,14,3500.0,-250.0,True,False,0.007919023414353576,0.0,True,0.0,0.5345211398277132,0.5393275703678599,-0.004806430540146733,0.333974963640706,0.3339731015784295,1.8620622764808914e-06,1530695.283573218,1530686.7492510243,8.534322193590924,200318.11185363933,177388.58441355854,22929.527440080798,0.46547886017228685,0.4606724296321401,0.004806430540146733
4445,8054.9775,33,8250.0,33,8250.0,0.0,False,False,0.004023791692002621,0.0,True,0.0,0.7604638492353138,0.7604638492353138,0.0,0.2745520251261098,0.2745520251261098,0.0,1459444.3574308092,1459444.3574308092,0.0,640776.8556412029,640776.8556412029,0.0,0.23953615076468612,0.23953615076468612,0.0
4462,1603.8597,7,1750.0,6,1500.0,250.0,False,True,0.008780306939664806,0.0,True,0.0,0.4299631464352789,0.42604334169825797,0.0039198047370209155,0.37079007339705355,0.3707165593412682,7.351405578537307e-05,1892940.615261306,1892565.3146479055,375.30061340052634,683779.2443340695,705058.0247299593,-21278.78039588977,0.5700368535647211,0.573956658301742,-0.0039198047370209155
4477,3151.0437,13,3250.0,13,3250.0,0.0,False,False,0.007067722004759358,0.0,True,0.0,0.7252378931423871,0.7252378931423871,0.0,0.30486707873835106,0.30486707873835106,0.0,820188.1582790392,820188.1582790392,0.0,899163.5810221646,899163.5810221646,0.0,0.274762106857613,0.274762106857613,0.0
4479,5839.5986,24,6000.0,25,6250.0,-250.0,True,False,0.0029808974078070483,0.0,True,0.0,0.6247482911091877,0.6283980196497672,-0.0036497285405794333,0.31831985567114046,0.31826091480206053,5.894086907992646e-05,1348357.9765913947,1348108.311389695,249.66520169982687,128933.04118371183,111703.43418184853,17229.607001863304,0.37525170889081233,0.3716019803502328,0.0036497285405795443
4483,7047.786,29,7250.0,28,7000.0,250.0,False,True,0.00833301840763645,0.0,True,0.0,0.8715600122614666,0.8669165879004012,0.004643424361065462,0.24499840287509134,0.24474971690857192,0.00024868596651941854,836791.6334186456,835942.2469177949,849.3865008506691,686361.3522296117,702849.0750697874,-16487.72284017573,0.12843998773853338,0.1330834120995988,-0.004643424361065435
4487,5518.2666,23,5750.0,22,5500.0,250.0,False,True,0.0035943395221359475,0.0,True,0.0,0.8505918181872237,0.8456435376141584,0.004948280573065289,0.2552067437057957,0.2551545654109876,5.217829480813618e-05,819423.8638710054,819256.3285648413,167.5353061640635,743636.0312379315,761140.6564910335,-17504.625253102044,0.14940818181277624,0.15435646238584158,-0.0049482805730653445
4510,1677.9537,7,1750.0,7,1750.0,0.0,False,False,0.0024868454457473987,0.0,True,0.0,0.40392959700497544,0.40392959700497544,0.0,0.37713223499330406,0.37713223499330406,0.0,2321628.3749303846,2321628.3749303846,0.0,665462.7835180222,665462.7835180222,0.0,0.5960704029950246,0.5960704029950246,0.0
4512,8776.555,36,9000.0,37,9250.0,-250.0,True,False,0.002377897542870988,0.0,True,0.0,0.8216834570922088,0.8243761772261109,-0.0026927201339020934,0.2663303863203128,0.26618433214803766,0.00014605417227514517,1431995.8121032289,1431210.5131896206,785.2989136083052,1287735.3295442583,1272758.0726901533,14977.256854105042,0.1783165429077912,0.1756238227738891,0.0026927201339020934
4519,6418.4307,26,6500.0,25,6250.0,250.0,False,True,0.00766364133968378,0.0,True,0.0,0.9357119095283918,0.9309581977903165,0.004753711738075261,0.249671759321417,0.2492409958965266,0.0004307634248904013,803278.5665808681,801892.6548244809,1385.9117563872132,2186102.823931872,2201978.81190058,-15875.987968707923,0.06428809047160819,0.06904180220968344,-0.0047537117380752475
4520,2529.982,11,2750.0,11,2750.0,0.0,False,False,0.0037914162718140076,0.0,True,0.0,0.5470546601555779,0.5470546601555779,0.0,0.3523300980551847,0.3523300980551847,0.0,1518787.5588505412,1518787.5588505412,0.0,916107.0780768793,916107.0780768793,0.0,0.4529453398444221,0.4529453398444221,0.0
4524,3770.1045,16,4000.0,15,3750.0,250.0,False,True,0.005514941504697779,0.0,True,0.0,0.9726421290863841,0.9668741507890471,0.005767978297336995,0.32559257510075224,0.32421357925767863,0.001378995843073605,675403.2985928621,672542.7347705159,2860.5638223461574,3764984.6130167264,3777772.8975843587,-12788.284567632247,0.02735787091361589,0.03312584921095288,-0.005767978297336988
4545,4414.128,18,4500.0,18,4500.0,0.0,False,False,0.0025024305337395525,0.0,True,0.0,0.9141864422049382,0.9141864422049382,0.0,0.2474164041546207,0.2474164041546207,0.0,566518.7112504807,566518.7112504807,0.0,1134997.5125759845,1134997.5125759845,0.0,0.08581355779506178,0.08581355779506178,0.0
4557,3044.5603,13,3250.0,12,3000.0,250.0,False,True,0.009131618290768362,0.0,True,0.0,0.9185586412772228,0.9099454722457313,0.008613169031491452,0.27698669038677237,0.2769123496481478,7.434073862455648e-05,504355.0773683918,504219.71299789357,135.36437049822416,1495920.691589599,1512400.7069621885,-16480.015372589463,0.08144135872277729,0.09005452775426871,-0.008613169031491424
4559,3953.9343,16,4000.0,16,4000.0,0.0,False,False,0.00418971263115997,0.0,True,0.0,0.942416301589802,0.942416301589802,0.0,0.24062594959840572,0.24062594959840572,0.0,551180.3233267603,551180.3233267603,0.0,1787736.1301462853,1787736.1301462853,0.0,0.05758369841019794,0.05758369841019794,0.0
4561,3558.7014,15,3750.0,15,3750.0,0.0,False,False,0.009597848666828002,0.0,True,0.0,0.7094027554344933,0.7094027554344933,0.0,0.31858375614218654,0.31858375614218654,0.0,968625.8561029073,968625.8561029073,0.0,1196238.490084592,1196238.490084592,0.0,0.2905972445655068,0.2905972445655068,0.0
4581,2844.1,12,3000.0,11,2750.0,250.0,False,True,0.008089794218157587,0.0,True,0.0,0.487212093569499,0.48164093217688964,0.005571161392609381,0.33619818083251723,0.33588521296999396,0.00031296786252327236,1508371.2168338315,1506967.069689266,1404.1471445655916,136993.0528715266,163463.27134680888,-26470.21847528228,0.512787906430501,0.5183590678231104,-0.005571161392609381
4588,6986.579,28,7000.0,27,6750.0,250.0,False,True,0.005169493390079993,0.0,True,0.0,0.8559337588322673,0.8517602963574237,0.0041734624748436255,0.2627286839946763,0.2625845506827303,0.0001441333119460153,1037955.3355184279,1037385.9118152917,569.4237031361554,1313383.25480624,1330849.0679965578,-17465.813190317713,0.14406624116773273,0.14823970364257635,-0.0041734624748436255
4593,1416.9108,6,1500.0,6,1500.0,0.0,False,False,0.007785922813310808,0.0,True,0.0,0.3973594487403538,0.3973594487403538,0.0,0.37127657111452117,0.37127657111452117,0.0,2103273.5204636976,2103273.5204636976,0.0,260199.2786206143,260199.2786206143,0.0,0.6026405512596462,0.6026405512596462,0.0
4597,2689.036,11,2750.0,11,2750.0,0.0,False,False,0.0017080776795147523,0.0,True,0.0,0.9692209199075091,0.9692209199075091,0.0,0.303626284981631,0.303626284981631,0.0,490882.9990219583,490882.9990219583,0.0,2813765.5110709257,2813765.5110709257,0.0,0.030779080092490838,0.030779080092490838,0.0
4613,6395.784,26,6500.0,25,6250.0,250.0,False,True,0.009610794532526445,0.0,True,0.0,0.94123632429612,0.9369951142896155,0.00424121000650457,0.25064848431444325,0.2503648707071634,0.0002836136072798534,906343.6389754487,905318.0936202153,1025.5453552333638,2767680.775075739,2783916.797845203,-16236.02276946418,0.058763675703879976,0.06300488571038455,-0.004241210006504577
4624,3375.0522,14,3500.0,13,3250.0,250.0,False,True,0.006981534276115808,0.0,True,0.0,0.5924018726076421,0.5880487186616532,0.004353153945988897,0.3239315594781425,0.32369790569488366,0.000233653783258847,1347368.743379984,1346396.8781969724,971.8651830116287,322667.5702741713,342108.0765691373,-19440.506294965977,0.40759812739235785,0.41195128133834685,-0.004353153945989008
4625,4936.4805,20,5000.0,20,5000.0,0.0,False,False,0.004734831744714008,0.0,True,0.0,0.9101750228385831,0.9101750228385831,0.0,0.2353973346718382,0.2353973346718382,0.0,661198.9696983441,661198.9696983441,0.0,1175276.3067123003,1175276.3067123003,0.0,0.08982497716141688,0.08982497716141688,0.0
4644,3325.4197,14,3500.0,14,3500.0,0.0,False,False,0.0045002510966155596,0.0,True,0.0,0.9667528818174205,0.9667528818174205,0.0,0.3051843069601831,0.3051843069601831,0.0,578556.1605514806,578556.1605514806,0.0,3039570.0996462316,3039570.0996462316,0.0,0.03324711818257949,0.03324711818257949,0.0
4647,4611.605,19,4750.0,18,4500.0,250.0,False,True,0.009277675228569149,0.0,True,0.0,0.8252293552822348,0.8198678108881168,0.005361544394118067,0.25922684162979465,0.2588122520754266,0.0004145895543680722,740958.9479221321,739773.9092197635,1185.0387023686199,671997.6159558927,688078.6457359914,-16081.029780098703,0.17477064471776513,0.18013218911188328,-0.005361544394118151
4651,3820.8792,16,4000.0,15,3750.0,250.0,False,True,0.009449639342910765,0.0,True,0.0,0.8911269088113553,0.8837390194863713,0.0073878893249839095,0.22910101477295924,0.22857313859385278,0.0005278761791064623,507760.1667326929,506590.22649046854,1169.940242224373,583804.8513990052,600882.8570470824,-17078.005648077233,0.10887309118864474,0.11626098051362864,-0.007387889324983896
4660,5593.45,23,5750.0,22,5500.0,250.0,False,True,0.003515035899977037,0.0,True,0.0,0.7997569505271103,0.7955311905460152,0.00422575998109509,0.2682227143747458,0.2679478502247672,0.0002748641499786264,955542.9873351277,954563.784244166,979.2030909616733,762528.4530143959,778571.8161035923,-16043.363089196384,0.20024304947288973,0.20446880945398488,-0.004225759981095145
4664,5149.8916,21,5250.0,21,5250.0,0.0,False,False,0.0021196691932380274,0.0,True,0.0,0.8855893467347866,0.8855893467347866,0.0,0.23661815348817483,0.23661815348817483,0.0,632370.7860103613,632370.7860103613,0.0,882825.4360985553,882825.4360985553,0.0,0.11441065326521344,0.11441065326521344,0.0
4666,4822.3413,20,5000.0,20,5000.0,0.0,False,False,0.007662933138563588,0.0,True,0.0,0.8648263974087893,0.8648263974087893,0.0,0.2771769535941492,0.2771769535941492,0.0,793863.0722422412,793863.0722422412,0.0,1486456.203343729,1486456.203343729,0.0,0.13517360259121067,0.13517360259121067,0.0
4667,5606.5474,23,5750.0,22,5500.0,250.0,False,True,0.002513713995454969,0.0,True,0.0,0.8014476701578261,0.7967570085698894,0.00469066158793674,0.26414786551473723,0.26387766140710067,0.00027020410763656244,874930.4099310199,874035.4195808279,894.9903501919471,411014.2930925583,427417.91659728356,-16403.623504725285,0.19855232984217386,0.20324299143011054,-0.004690661587936684
4673,2259.656,10,2500.0,10,2500.0,0.0,False,False,0.001301534895173595,0.0,True,0.0,0.9818758853449296,0.9818758853449296,0.0,0.36287439478431355,0.36287439478431355,0.0,561299.9369154947,561299.9369154947,0.0,4415087.169758553,4415087.169758553,0.0,0.018124114655070345,0.018124114655070345,0.0
4674,4419.3066,18,4500.0,18,4500.0,0.0,False,False,0.005311456902065248,0.0,True,0.0,0.9187578197086643,0.9187578197086643,0.0,0.28097250525841255,0.28097250525841255,0.0,699301.6257089198,699301.6257089198,0.0,2173115.63104154,2173115.63104154,0.0,0.08124218029133565,0.08124218029133565,0.0
4681,4689.9404,19,4750.0,18,4500.0,250.0,False,True,0.003493279652926784,0.0,True,0.0,0.9563073930286661,0.9504727582813888,0.005834634747277301,0.2529939146295209,0.2528928251865983,0.00010108944292264166,681660.5418379812,681388.1689449903,272.3728929909412,2703659.962150067,2721042.668766332,-17382.706616264768,0.04369260697133387,0.049527241718611184,-0.005834634747277315
4684,9423.209,38,9500.0,38,9500.0,0.0,False,False,0.0021149256330760258,0.0,True,0.0,0.8221198838327113,0.8221198838327113,0.0,0.26923535878758525,0.26923535878758525,0.0,1459932.87886308,1459932.87886308,0.0,1398826.0994594237,1398826.0994594237,0.0,0.17788011616728877,0.17788011616728877,0.0
4687,6314.37,26,6500.0,26,6500.0,0.0,False,False,0.003855316755054572,0.0,True,0.0,0.9362119280035356,0.9362119280035356,0.0,0.2587221058535783,0.2587221058535783,0.0,817569.1994055394,817569.1994055394,0.0,2355364.4310759287,2355364.4310759287,0.0,0.06378807199646443,0.06378807199646443,0.0
4691,941.7446,4,1000.0,4,1000.0,0.0,False,False,0.00964597588256999,0.0,True,0.0,0.36682685020148753,0.36682685020148753,0.0,0.38669166180183406,0.38669166180183406,0.0,1700055.934503927,1700055.934503927,0.0,207806.79745368022,207806.79745368022,0.0,0.6331731497985125,0.6331731497985125,0.0
4692,2460.7935,10,2500.0,10,2500.0,0.0,False,False,0.0011967661550109643,0.0,True,0.0,0.978468525656919,0.978468525656919,0.0,0.331202485997899,0.331202485997899,0.0,513120.86001434503,513120.86001434503,0.0,3502899.793579846,3502899.793579846,0.0,0.02153147434308101,0.02153147434308101,0.0
4696,3820.6394,16,4000.0,15,3750.0,250.0,False,True,0.003599273954281612,0.0,True,0.0,0.9561406017532043,0.9493318110963418,0.006808790656862462,0.2757187091583416,0.27569710347076515,2.160568757647585e-05,657492.7541799527,657441.2321665428,51.52201340987813,2819825.8247534847,2837918.4308392107,-18092.60608572606,0.04385939824679572,0.050668188903658186,-0.006808790656862469
4721,8000.944,33,8250.0,32,8000.0,250.0,False,True,0.002426541069030952,0.0,True,0.0,0.8763810707937179,0.872788650015273,0.0035924207784449047,0.2443883478354742,0.24433332676608796,5.502106938623519e-05,1154490.5113227903,1154230.5918008825,259.9195219078101,1432080.9020086434,1450902.274998117,-18821.37298947363,0.1236189292062822,0.12721134998472708,-0.003592420778444877
4740,6462.427,26,6500.0,26,6500.0,0.0,False,False,0.005922599221645175,0.0,True,0.0,0.9204640649926255,0.9204640649926255,0.0,0.23692923083249684,0.23692923083249684,0.0,844109.4103494522,844109.4103494522,0.0,1761994.0783303003,1761994.0783303003,0.0,0.07953593500737455,0.07953593500737455,0.0
4741,1277.1261,6,1500.0,5,1250.0,250.0,False,True,0.006849980593266025,0.0,True,0.0,0.35758947264089147,0.3536275360344836,0.003961936606407868,0.37804005385944334,0.37769817261350086,0.00034188124594247693,1934125.731271312,1932376.6009660284,1749.130305283703,70637.30645593899,91664.46659831566,-21027.16014237667,0.6424105273591085,0.6463724639655164,-0.003961936606407868
4743,4370.948,18,4500.0,18,4500.0,0.0,False,False,0.00461224401818805,0.0,True,0.0,0.9582631640707885,0.9582631640707885,0.0,0.289966682557323,0.289966682557323,0.0,696258.4088807976,696258.4088807976,0.0,3131563.5207072455,3131563.5207072455,0.0,0.04173683592921154,0.04173683592921154,0.0
4749,7197.244,29,7250.0,29,7250.0,0.0,False,False,0.00545792925528521,0.0,True,0.0,0.8971471179726418,0.8971471179726418,0.0,0.2413109850281589,0.2413109850281589,0.0,978848.5861898384,978848.5861898384,0.0,1554255.911505659,1554255.911505659,0.0,0.10285288202735815,0.10285288202735815,0.0
4762,560.9087,3,750.0,2,500.0,250.0,False,True,0.005851985664122816,0.0,True,0.0,0.37114377162366863,0.3637652669301067,0.007378504693561938,0.3660905990267171,0.3653970854698201,0.0006935135568970074,897260.7837833411,895561.0337234376,1699.750059903483,46007.279445285465,65795.00578656938,-19787.726341283917,0.6288562283763314,0.6362347330698933,-0.007378504693561938
4763,4424.908,18,4500.0,18,4500.0,0.0,False,False,0.0036008069122072106,0.0,True,0.0,0.6104686965694736,0.6104686965694736,0.0,0.3119638277172034,0.3119638277172034,0.0,1428018.7766747586,1428018.7766747586,0.0,190540.01595897996,190540.01595897996,0.0,0.38953130343052644,0.38953130343052644,0.0
4773,1372.3114,6,1500.0,5,1250.0,250.0,False,True,0.00707091592695841,0.0,True,0.0,0.510355438286814,0.5003389663879836,0.01001647189883037,0.34046846476542475,0.3402082413374583,0.00026022342796644393,806874.6369256291,806257.93462956,616.7022960691247,82474.84558260402,109192.45651045862,-26717.610927854606,0.48964456171318604,0.4996610336120164,-0.01001647189883037
4791,3140.9812,13,3250.0,13,3250.0,0.0,False,False,0.004923371653692832,0.0,True,0.0,0.9726827328741883,0.9726827328741883,0.0,0.3191253974929804,0.3191253974929804,0.0,586440.8866097574,586440.8866097574,0.0,3648388.556744838,3648388.556744838,0.0,0.027317267125811704,0.027317267125811704,0.0
4800,4830.1846,20,5000.0,16,4000.0,1000.0,False,True,0.0011784384801020176,0.0,True,0.0,0.6539954070087735,0.6370584282432976,0.01693697876547584,0.3146742447858132,0.3142970190505259,0.00037722573528725656,1477149.2653422053,1475378.4857916674,1770.7795505379327,785267.3724476309,875691.0682609888,-90423.69581335795,0.3460045929912265,0.36294157175670233,-0.01693697876547584
4802,8240.848,33,8250.0,32,8000.0,250.0,False,True,0.0029393431733607533,0.0,True,0.0,0.6538463392213458,0.6512000314809301,0.002646307740415743,0.3127839453992661,0.3127572431981449,2.6702201121164837e-05,2029971.4542663167,2029798.1566695592,173.29759675753303,440349.8622131818,459317.8280394465,-18967.9658262647,0.3461536607786541,0.3487999685190699,-0.0026463077404157986
